locid,siteno,airport_name,width,facility_id,start_x,start_y,end_x,end_y
1OI9,18394.03*A,MC COLLOCH'S,25,11478411,-84.29825100000,40.17697300000,-84.29053100000,40.17757100000
1MI5,09943.02*A,MCKENZIE'S LANDING,25,11478511,-83.85519700000,42.60345300000,-83.86424700000,42.60265900000
1GA8,03938.*A,SOUTH ONE TEN,25,11478811,-83.22776400000,31.18253100000,-83.22532000000,31.17453100000
18NC,16860.21*A,LANNI FIELD,25,11479011,-81.61420400000,35.88806700000,-81.61321400000,35.88997100000
18NY,16465.*A,STRIP IN THE WOODS,25,11479111,-74.05122000000,42.01426400000,-74.04683600000,42.01869800000
18OI,18618.11*A,BOGGY BOTTOMS,25,11479211,-82.98327400000,41.42683200000,-82.98211200000,41.41993800000
18PA,20400.*A,SLACK,25,11479311,-75.08522700000,40.30145000000,-75.08066900000,40.29876400000
18TA,24135.01*A,WEST KERR RANCH,25,11479411,-99.74542700000,30.14232700000,-99.74192100000,30.13030100000
18TX,23525.1*A,FLYING 'T' RANCH,25,11479811,-96.22965400000,32.95713300000,-96.22645800000,32.94786700000
18WV,26804.01*A,LYNN,25,11480011,-79.85951500000,39.40923700000,-79.85381900000,39.41076300000
19AZ,00642.71*A,MONTEZUMA,25,11480111,-111.86503200000,34.60957300000,-111.86527200000,34.60047500000
19CL,01652.01*A,PALISADES RANCH,25,11480211,-117.34843400000,34.71704100000,-117.35332800000,34.70737900000
19IA,06415.71*A,ANCAM ANTIQUE AIRFIELD,25,11480611,-91.20378500000,40.86153100000,-91.20373100000,40.85215700000
1IN5,05659.*A,BOTTOMS BROTHERS,25,11481411,-87.38215900000,38.28779800000,-87.38175700000,38.28174000000
1IS4,04798.1*A,SWAN VALLEY FARM,25,11481711,-89.82087300000,42.13455200000,-89.82825500000,42.13438400000
1MO4,11739.13*A,LONGWOOD MFG CORP,25,11482111,-93.86424000000,39.88836900000,-93.86397800000,39.89498300000
1MO7,11750.3*A,HINES,25,11482211,-91.97516100000,40.36613300000,-91.97518700000,40.36172100000
1MT4,12401.13*A,DAVIS,25,11482711,-111.87322900000,46.68889700000,-111.86810500000,46.68804700000
1MT7,12492.3*A,PRILL FIELD,25,11482811,-111.15714000000,47.42522900000,-111.16001600000,47.41690900000
1MU0,12046.*A,MEDCALF FIELD,25,11483011,-93.56102000000,37.17009400000,-93.56437600000,37.16334400000
1MU4,12193.02*A,SHORT AIR,25,11483211,-93.78096700000,38.65484500000,-93.77668700000,38.64851500000
1MY1,11069.12*A,CARLSON AG,25,11483311,-96.20329600000,45.98563000000,-96.18559200000,45.98492600000
1NA8,17275.*A,PRESZLER AIRSTRIP,25,11483611,-100.09986700000,46.69033900000,-100.09090500000,46.69074500000
1NC1,17017.45*U,RON'S ULTRALIGHT FIELD,25,11483711,-79.23658800000,35.81048200000,-79.24063400000,35.81340600000
1NC2,16929.13*A,ATWELL,25,11483811,-80.78907000000,35.65239800000,-80.78981800000,35.65704600000
1NC4,17023.*A,BELL STRIP,25,11483911,-77.25942700000,34.99932900000,-77.25603900000,34.99154300000
1NC5,16575.1*A,RILEY FIELD,25,11484011,-78.35192100000,35.93275100000,-78.34524500000,35.93363700000
1NC9,16620.*U,NORTHBROOK INTL ULTRAPORT,25,11484111,-81.42831800000,35.44923800000,-81.42446000000,35.45020600000
1GE2,04112.4*A,C & W AIR PARK,25,11484211,-84.54778000000,32.84477600000,-84.53999800000,32.84411200000
1GE5,03732.815*A,FLYING D,25,11484311,-84.39341200000,33.09986100000,-84.39365400000,33.10261100000
1GE9,04093.*A,WAVERLY LANDING,25,11484511,-84.72276300000,32.71416500000,-84.71334900000,32.71472300000
19KY,07104.3*A,CONRADS,25,11484711,-84.60029500000,38.70947600000,-84.59958900000,38.70343600000
19NC,17048.*A,DOUBLE S,25,11485011,-77.92439600000,36.06799400000,-77.92168200000,36.06175600000
19NE,12806.1*A,HOYT,25,11485111,-100.80792400000,40.11381200000,-100.80960800000,40.10285800000
19TA,24263.7*A,LAGRONE RANCH,25,11485211,-96.41914300000,32.82618900000,-96.41471500000,32.81850700000
19TE,23652.01*A,CUT AND SHOOT,25,11485311,-95.33409000000,30.32084700000,-95.33300800000,30.31290700000
19TX,24895.11*A,WOODY MC CLELLAN RANCH,25,11485511,-97.51467200000,31.24261900000,-97.51369000000,31.23383700000
19WI,27505.91*A,ERICKSON FIELD,25,11485611,-92.05714500000,45.19827300000,-92.05710700000,45.19220700000
19XS,24321.81*A,DRAGGINTAIL ACRES,25,11485711,-97.08799100000,32.30051100000,-97.08579300000,32.29387700000
1AK3,50114.02*A,PORT MOLLER,25,11486111,-160.56424400000,56.00156900000,-160.55734000000,56.01040300000
1AR1,00932.8*A,WALLS,25,11486311,-91.87259000000,34.53186500000,-91.87273800000,34.52249100000
1JY2,19605.12*A,MAHOGANY MTN.,25,11486611,-121.05266800000,43.06350900000,-121.05343200000,43.07065700000
1KC,50395.01*A,KALAKAKET CREEK AS,25,11487011,-156.85547000000,64.42605900000,-156.83120800000,64.42283500000
1KS1,06858.27*A,COCHRAN,25,11487111,-95.22651000000,38.46164200000,-95.22565800000,38.45616800000
1KS4,06583.*A,PRICHARD AIRSTRIP,25,11487211,-97.11729700000,38.90260600000,-97.11662700000,38.89739400000
1KS6,06879.*A,SILERS PLANE VALLEY,25,11487311,-97.53607600000,38.87010400000,-97.53676600000,38.86323200000
1KS7,06881.1*A,HITCH FEEDERS II INC.,25,11487411,-101.01640200000,37.67842700000,-101.01782600000,37.66884300000
1KS9,06500.03*A,HUFF,25,11487611,-94.95093400000,39.04696200000,-94.94705000000,39.04415400000
1TS6,23559.11*A,DENTONIO RANCH,25,11488011,-99.93883900000,28.27338800000,-99.93016100000,28.26548800000
1TX0,24255.*A,LYTLE AIRPARK,25,11488211,-98.86341600000,29.25351900000,-98.85880600000,29.25314700000
1TX7,24005.01*A,KILLION RANCH,25,11488511,-100.18397500000,32.80882800000,-100.18345300000,32.80250200000
1VA0,25994.*A,SABOT,25,11488911,-77.74855800000,37.62698100000,-77.74643000000,37.63164500000
1NY3,16017.*A,RICHLAND,25,11489911,-76.03206000000,43.56377800000,-76.03389400000,43.56969400000
1NY5,15989.3*A,SHERMAN FIELD,25,11490011,-73.74357900000,41.64108700000,-73.74223700000,41.63687700000
1OA1,18399.*A,BASHORE,25,11490511,-84.33837100000,40.04557600000,-84.33041100000,40.04619400000
1OA3,17608.12*A,BARNETT AIRPARK,25,11490611,-83.85583400000,39.32948200000,-83.85513200000,39.33730800000
1OA8,18067.01*A,ERDY FARM,25,11490811,-82.90420900000,40.35010900000,-82.90467900000,40.34322500000
1OH1,18425.*A,S AND S FLD,25,11491011,-83.97644300000,40.30431900000,-83.97565500000,40.29856100000
1OH2,17594.14*A,DOUGHERTY,25,11491111,-82.87173400000,41.24419800000,-82.86082200000,41.24380200000
1OH3,17695.5*A,MATHER FIELD,25,11491211,-82.76884000000,41.38862700000,-82.75653000000,41.38981100000
1OH8,18522.01*A,LISBON AIRFIELD,25,11491611,-83.63103600000,39.86852000000,-83.63547600000,39.86493400000
1CA1,02303.*A,BELRIDGE STRIP,25,11492611,-119.72702700000,35.47458300000,-119.71712100000,35.46145300000
1VA7,26011.1*A,AARON PENSTON FLD,25,11492711,-78.72255900000,36.66349200000,-78.72245100000,36.66845400000
1VA9,26021.5*A,FLYING T FARM,25,11492811,-77.47227300000,38.43050900000,-77.46880500000,38.43529700000
1VG2,25885.7*A,WHITHALL FARM,25,11492911,-76.68910300000,38.12380700000,-76.68923100000,38.13152700000
1WA9,26219.2*A,FRIDAY WEST,25,11493711,-123.04584300000,48.53792600000,-123.04396300000,48.53227200000
1WI1,27469.01*A,WILLIAMS,25,11493811,-88.70684300000,43.93055900000,-88.70226700000,43.93496300000
1WI8,27004.01*A,JORGENSEN - STOLLER,25,11493911,-87.44259300000,44.63940800000,-87.44185100000,44.63225800000
1WI9,27207.34*A,BLACKHAWK ISLAND,25,11494011,-88.86693300000,42.91658000000,-88.86661500000,42.91120800000
1WN0,26318.*A,SCHMIDT RANCH,25,11494111,-117.74561200000,48.93460300000,-117.75400400000,48.93215900000
1WN5,27332.01*U,SIMONS AIRFIELD,25,11494311,-89.31774100000,46.15335400000,-89.31725900000,46.15609000000
1XA1,23469.21*A,SKY ACRES,25,11494411,-97.82930100000,33.65041300000,-97.82869900000,33.64492100000
1XA5,24459.*A,FLYING ARMADILLO FIELD,25,11494611,-97.14685600000,30.13468700000,-97.13897800000,30.13534700000
1XA8,23587.*A,HACKBERRY,25,11494711,-96.39897300000,32.23505900000,-96.39604900000,32.22995300000
1XS0,24833.85*A,DOUBLE U RANCH,25,11494911,-98.47940500000,29.91763800000,-98.48230100000,29.92723800000
1XS1,23674.84*A,DUNHAM FIELD,25,11495011,-95.04217800000,29.93805600000,-95.05101000000,29.93849400000
1XS7,24898.41*A,HEATH CANYON,25,11495311,-102.83557900000,29.45122200000,-102.82807100000,29.44917800000
1XS8,23471.14*A,PINON RANCH,25,11495411,-100.37607600000,29.64010300000,-100.37264600000,29.62806300000
20AK,50068.56*A,OWEN FIELD,25,11495611,-149.89786700000,61.50222500000,-149.89422100000,61.50535300000
20FD,03219.86*A,PRATT,25,11495811,-83.57720500000,30.42958400000,-83.57476500000,30.42138800000
20FL,03451.8*A,LAKE SUZY ESTATES,25,11495911,-82.03840500000,27.04034300000,-82.04899300000,27.04477100000
20II,05499.52*A,KAY AIR,25,11496111,-86.27874600000,39.58704900000,-86.27236600000,39.58739500000
20IS,05066.*A,MITEK,25,11496311,-89.79374100000,42.49957600000,-89.78983300000,42.49488600000
20KS,06482.12*A,AIRPARK ESTATES,25,11496411,-96.88571600000,37.67906100000,-96.88490400000,37.67264100000
20KY,07378.01*A,MADI'S MEADOWS,25,11496511,-84.67333800000,38.81518200000,-84.66888400000,38.81870600000
20NY,16247.01*A,STAFFORD,25,11497111,-78.04647600000,43.00791000000,-78.03963600000,43.00986800000
20OR,19579.9*A,WARNER'S,25,11497311,-122.42472700000,45.32138200000,-122.42360700000,45.32861800000
20TE,24105.5*A,REECE RANCH,25,11497711,-97.08952800000,32.19900000000,-97.08881400000,32.19296400000
20VA,25648.*A,WOODFORD AIRPARK,25,11497811,-77.49255900000,38.08111500000,-77.48407300000,38.08359700000
20VG,25632.18*A,HAWK RIDGE,25,11497911,-79.44930000000,37.28650600000,-79.44453400000,37.29086000000
20WI,27517.961*A,HARJU,25,11498011,-89.08182100000,44.02303700000,-89.07674700000,44.01969900000
20XS,23595.5*A,KLUTTS FIELD,25,11498111,-96.37824400000,32.83292700000,-96.37783400000,32.83787900000
21AR,01008.03*A,SKARDA/TOLLVILLE,25,11498211,-91.54318300000,34.71762200000,-91.53485500000,34.71756200000
21GE,03722.21*A,DEER CROSSING,25,11498511,-83.82334600000,34.54772300000,-83.82109800000,34.55172100000
1I8,05196.*A,CONVERSE,25,11499211,-85.89460400000,40.56984400000,-85.88870000000,40.57190200000
1IA4,05937.03*U,WALLACE FIELD,25,11499411,-94.39459600000,41.05719700000,-94.39476800000,41.05389100000
1ID7,04187.4*A,FAIRBANKS AIRFIELD,25,11499611,-114.33841600000,42.58741900000,-114.32991800000,42.58813700000
1II0,05354.8*A,WEBSTER,25,11499811,-85.59076100000,39.57652000000,-85.58474300000,39.57690800000
1II5,05218.1*A,VAN DE MARK,25,11499911,-86.50341200000,41.24465800000,-86.50271800000,41.24987000000
17TX,24849.03*A,KIMZEY,25,11500111,-98.25549600000,32.45314000000,-98.25459200000,32.44435000000
18AR,00973.04*A,BUCK MOUNTAIN,25,11500611,-93.83403100000,36.34494200000,-93.82930300000,36.34339200000
18GA,04007.7*A,SLEEPY HOLLOW,25,11501011,-83.65948000000,33.69642300000,-83.65586400000,33.68992500000
06MT,12343.*A,TORGERSON,25,11503311,-112.11361900000,48.55905100000,-112.10478900000,48.55758300000
06NC,17077.1*A,TAILWINDS,25,11503411,-78.93456700000,34.82697000000,-78.92598900000,34.82803000000
06NH,13307.01*A,COLE FARM,25,11503611,-70.97464000000,42.93078600000,-70.97158200000,42.92605800000
06NY,14834.02*A,MURPHY FIELD,25,11503711,-76.44778900000,42.84481900000,-76.44276700000,42.84073700000
06OH,18696.*A,HAL JOY AIRFIELD,25,11503811,-80.59552000000,41.50925800000,-80.58685200000,41.51029400000
06OI,18288.4*A,GREEN ACRES,25,11503911,-84.38621800000,39.73446600000,-84.37822600000,39.73509000000
06TN,22919.5*A,HUNTER,25,11504511,-86.95941300000,35.69541000000,-86.95448100000,35.69917200000
06VA,25810.*A,MOUNT HOREB FIELD,25,11504611,-78.85303900000,38.25111600000,-78.85756700000,38.24692200000
06XS,23368.02*A,CAMPBELL FIELD,25,11504711,-97.04494500000,33.32704400000,-97.04338900000,33.32240000000
07AR,01101.2*A,MORRILTON,25,11504811,-92.80484200000,35.19604400000,-92.79549000000,35.19301200000
07GA,03744.05*A,ALCOVY,25,11505311,-83.76584200000,33.67479600000,-83.76027000000,33.67520400000
07N,20678.*A,BERMUDIAN VALLEY AIRPARK,25,11505911,-77.00184200000,40.01416200000,-77.00589200000,40.01936200000
07NC,17191.11*A,HAWKS MEADOW,25,11506011,-80.74799200000,34.83402200000,-80.75436400000,34.83238600000
14TE,24044.*A,SMITH I-RANCH,25,11506211,-99.48717000000,30.91901600000,-99.48017600000,30.91466600000
14TX,23776.*A,KEYES RANCH,25,11506411,-98.17472500000,30.29203100000,-98.17308300000,30.28670500000
14WA,26327.07*A,LZ RANCH,25,11506511,-122.73682000000,46.97433000000,-122.73627400000,46.96717000000
15AR,00905.*A,DAWSON'S,25,11506711,-90.54602700000,34.82849200000,-90.54063900000,34.82323000000
15LL,05025.5*A,CLOVERLEAF RANCH,25,11507111,-89.54112300000,41.23679800000,-89.53221100000,41.23820200000
15MA,08935.1*A,CANAPITSIT,25,11507211,-70.91071300000,41.42258000000,-70.90824500000,41.42208000000
15NC,16499.31*A,DRAGONFLY FIELD,25,11507411,-76.97623800000,36.24130900000,-76.97154000000,36.23813500000
15NK,16104.2*A,KNOX LANDING,25,11507511,-78.56168600000,42.57634000000,-78.55164800000,42.57643800000
15TA,23486.52*A,J R RANCH,25,11507711,-99.94578900000,30.25008100000,-99.94824300000,30.25864300000
15VA,26049.11*A,FOX ACRES,25,11507911,-77.89913800000,38.72499000000,-77.90029600000,38.71969000000
15WA,26424.32*A,SUNSET,25,11508011,-122.36180800000,48.28014300000,-122.36141400000,48.27463500000
16AK,50870.26*A,GATTIS STRIP,25,11508111,-149.34991200000,61.59832100000,-149.34397600000,61.60001300000
07TE,23657.*A,CUDDIHY FIELD,25,11508311,-97.51826300000,27.72599300000,-97.50727900000,27.71628700000
07WI,27214.355*A,BARTELL STRIP,25,11508511,-88.38868300000,42.96539700000,-88.39428700000,42.96518100000
08CL,01704.5*A,KISTLER RANCH,25,11508811,-120.55773100000,37.86031600000,-120.55100100000,37.85898200000
08FA,03270.11*A,DUDA AIRSTRIP,25,11508911,-81.48885700000,26.57936700000,-81.47852100000,26.58022300000
08FL,03285.2*A,J. H. HENDRIE FARMS,25,11509011,-81.33027700000,27.08136100000,-81.32708900000,27.08763300000
08GA,03753.*A,SAPELO ISLAND,25,11509111,-81.28916000000,31.41947000000,-81.28269800000,31.43209000000
08ID,04249.*A,SYMMS,25,11509211,-116.77920200000,43.57229500000,-116.77440800000,43.56635500000
08ME,07821.*A,LINDBERGH,25,11509411,-70.34940700000,44.81550100000,-70.34128100000,44.81294700000
08OH,18010.*A,KENLEY,25,11509711,-80.56908300000,41.29107500000,-80.55828500000,41.29236900000
16AR,01176.7*A,HEIFER CREEK RANCH,25,11509811,-92.57627400000,35.29978500000,-92.57039200000,35.30243700000
16AZ,00794.24*A,YAV'PE MA'TA,25,11509911,-112.68241600000,34.50550400000,-112.67738200000,34.51232200000
16IA,05920.*A,STANGL,25,11510211,-94.77703600000,41.88412500000,-94.77742000000,41.87751300000
16IS,04694.6*A,KELLUMS,25,11510511,-89.01105300000,37.57516200000,-89.00742700000,37.58049400000
16MI,09829.81*A,BARNSTORMERS 5,25,11510911,-83.86421200000,42.88937800000,-83.86903600000,42.88895600000
16MO,11534.25*A,FINDLEY FIELD,25,11511011,-91.15950300000,38.40359900000,-91.15523500000,38.40761300000
16OI,17989.21*A,TRUMP,25,11511411,-84.58294600000,40.12884600000,-84.58205400000,40.12171000000
16SC,22227.*A,SOUTHERN AERO SPORTS,25,11511811,-81.90125300000,34.62981700000,-81.89561100000,34.62043900000
16TA,24928.8*A,SEVEN SPRINGS,25,11511911,-103.78398300000,30.91207200000,-103.78157300000,30.92737200000
16TE,24016.01*A,HOLLY LAKE RANCH,25,11512011,-95.20333800000,32.69742400000,-95.21210800000,32.69784600000
16TX,24849.02*A,RATLIFF,25,11512211,-98.10961700000,32.26234400000,-98.10490500000,32.26571200000
16XS,23652.08*A,OUTLAW FLYERS,25,11512411,-95.36202500000,30.40235900000,-95.35767500000,30.40637500000
17AR,00968.2*A,BREDLOW FARM,25,11512711,-92.09132500000,34.55608900000,-92.09145300000,34.55002300000
08TE,23640.14*A,B. J. MC COMBS SISTERDALE,25,11513011,-98.74239300000,29.97191400000,-98.74488700000,29.98018000000
08XS,24437.01*A,PETERSON,25,11513211,-95.77954600000,29.10536200000,-95.77545400000,29.11075000000
09AK,50068.59*A,WEST BEAVER,25,11513311,-149.85100800000,61.58902700000,-149.84365800000,61.58969500000
09CO,02741.6*A,COTTONWOOD FIELD,25,11513511,-103.65878600000,38.05619600000,-103.64777400000,38.05493000000
09FD,03093.01*A,CHERYL-LANE LANDINGS,25,11513611,-82.08768500000,28.67474100000,-82.08692900000,28.66746700000
09IA,05868.61*A,SKYDIVE IOWA,25,11513711,-92.41430500000,41.74586400000,-92.40439700000,41.74580000000
09II,05699.*A,GIBBONS FIELD,25,11513811,-86.44777600000,38.44713600000,-86.44219400000,38.44742400000
09NC,16567.5*A,WILLIAM IRVING LEWIS,25,11514311,-79.03194700000,35.33223300000,-79.02810300000,35.32641700000
09NE,12639.5*A,SUMMER HILL FARM,25,11514411,-96.19335400000,41.33677100000,-96.19391000000,41.32989100000
09OK,18890.03*A,RAGTIME AERODROME,25,11514511,-95.86487500000,36.35118800000,-95.86289100000,36.35789000000
09TE,23948.2*A,RUNNING M RANCH,25,11514611,-97.86817500000,32.27055200000,-97.86577700000,32.26306400000
09WI,27258.5*A,PARKWAY FARM STRIP,25,11514811,-91.30770600000,44.00701900000,-91.30758200000,44.00012700000
17GA,03941.61*A,PANTHER CREEK,25,11515111,-84.87020400000,33.46642700000,-84.86201800000,33.46690700000
17II,05727.11*A,DREESSEN FIELD,25,11515211,-86.51502700000,41.44977800000,-86.50555500000,41.45031000000
17IN,05268.2*A,PRUSS,25,11515311,-85.11318600000,38.97511700000,-85.10616800000,38.98166500000
17KS,06766.25*A,TEVIS,25,11515411,-95.67695900000,38.50623200000,-95.67745500000,38.49935000000
17NC,16698.*A,MITCHELL FIELD,25,11515711,-78.33079600000,34.46853800000,-78.32643000000,34.46402200000
17OH,18067.7*A,KOSIK PRIVATE,25,11516011,-82.27087200000,41.24651400000,-82.26944800000,41.23859000000
17OI,17566.1*A,HAAS,25,11516111,-83.32051100000,39.22820300000,-83.31486900000,39.22526100000
17PS,21590.02*A,MOUNTAIN CREST,25,11516211,-79.44168400000,41.57617500000,-79.44165000000,41.58215900000
17TE,23640.15*A,COMFORT AIRPARK,25,11516311,-98.94205700000,29.93132100000,-98.93856700000,29.92688900000
0CO2,02552.01*A,BUCKHORN RANCH,25,11516711,-106.93891100000,38.85469400000,-106.92673100000,38.84918000000
0CO3,02518.34*A,GREGGS NR 1,25,11516811,-104.54378900000,39.89514800000,-104.54613300000,39.88371000000
0A4,23034.*A,JOHNSON CITY,25,11518411,-82.31184100000,36.36026800000,-82.30621100000,36.36716600000
0A7,16785.*A,HENDERSONVILLE,25,11518511,-82.43622400000,35.31103600000,-82.43012400000,35.30419800000
0AK0,50543.7*A,SCOTTS,25,11518611,-146.86534500000,64.39278200000,-146.85882100000,64.39221800000
0AK5,50482.01*A,YOUNG CREEK,25,11518711,-142.73636300000,61.35490700000,-142.73052500000,61.35812100000
0AK7,50320.21*A,BRADLEY LAKE HYDROELECTRI PROJECT AIRSTRIP,25,11518811,-150.95212400000,59.77674300000,-150.96490400000,59.77539500000
0AK9,50037.02*A,FALCON LAKE STRIP,25,11519011,-150.05994600000,61.32982700000,-150.05816000000,61.33527300000
0AR2,00934.*A,MISSION FIELD-MAROTTI MEMORIAL,25,11519111,-90.35011900000,35.27061400000,-90.35007900000,35.26289400000
0AR3,00940.3*A,TAYLOR'S AIR STRIP,25,11519211,-93.26439000000,35.89905200000,-93.25763200000,35.89888400000
0AR7,01200.4*A,YANCOPIN,25,11519611,-91.18119300000,33.95313700000,-91.18125700000,33.94707100000
0WI9,27464.5*A,MC MANUS HOONCH-NA-SHEE-KAW,25,11520911,-89.33853800000,42.92780700000,-89.33892000000,42.93497100000
0WN5,27430.01*U,POTTS FIELD,25,11521111,-88.04897200000,42.79976300000,-88.04841600000,42.79971500000
0XS2,24826.4*A,JOHN FIELDS RANCH,25,11521911,-100.53850700000,30.55137600000,-100.53000900000,30.55843200000
0XS6,24832.*A,LAKESIDE BEACH,25,11522211,-98.14737800000,30.50514700000,-98.14654800000,30.49690700000
1CD2,02705.01*A,TONGA,25,11522611,-104.79815200000,40.16715000000,-104.78740400000,40.16729400000
1CD4,02738.13*A,EAGLE SOARING,25,11522711,-106.94792600000,40.50290200000,-106.93813000000,40.51576400000
0FA1,03030.13*A,FRIERSON GROVE,25,11522911,-81.87759800000,27.30415100000,-81.88312400000,27.30371900000
0GA0,03825.53*A,HALLS FLYING RANCH,25,11523611,-84.36748400000,33.35327500000,-84.36680800000,33.35917700000
